"geoid","location","year","number_of_months_missing","number_of_reporting_agencies","assault_total","burglary_total","index_total","robbery_total","outlier","median_income","median_rent","percent_poverty_150","number_rental_units","avg_edu","pop_asian","pop_black","pop_female","pop_immigrant","pop_latin_hispanic","pop_male","pop_native_american","pop_other","pop_owners","pop_pacific_islander","pop_tenants","pop_white","total_population","renter_asian","renter_black","renter_hispanic_latin","renter_household_total","renter_multiple_race","renter_native_american","renter_other","renter_pacific_islander","renter_white","renter_white_alone","cpi_rent","cpi_all","median_rent_adj","median_income_adj","implementation_date","treated","post_treat"
405770,"Benson",2021,0,1,0,0,0,0,TRUE,45972,731,0.262757044935263,2285,14.0492315707215,0.0418888042650419,0.0175171363290175,0.494287890327494,0.0378903274942879,0.277798933739528,0.505712109672506,0.0186595582635187,0.0740670220868241,0.288651942117289,0,0.330731150038081,0.937166793602437,5252,0,0,0.280884265279584,769,0.0689206762028609,0,0.0728218465539662,0,0.858257477243173,0.650195058517555,0.866843153777587,0.87655489141723,633.662345411416,40296.9814682329,NA,FALSE,0
405770,"Benson",2022,0,1,3.94885295223768,0.752162467092892,16.1714930424972,0,TRUE,49955,743,0.248153059291532,2323,14.1329097510373,0.0253854832643851,0.0195562241444152,0.500376081233546,0.0400526513726965,0.217939074840165,0.499623918766454,0.0246333207972922,0.0900714554343738,0.285445656261753,0,0.336968785257616,0.947348627303498,5318,0,0,0.163975155279503,805,0.0708074534161491,0,0.0559006211180124,0,0.873291925465839,0.765217391304348,0.939219105419794,0.94194559194213,697.839795326907,47054.8920454691,NA,FALSE,0
405770,"Benson",2023,0,1,0,0,0,0,TRUE,48854,759,0.284824462061155,2393,14.1697628941579,0.0240105045957606,0.0324516976177077,0.50365785030951,0.0348902644907147,0.14818983305196,0.49634214969049,0.0459576064528231,0.10148189833052,0.299005815044082,0.0163196398424311,0.288876383417745,0.949540423935472,5331,0,0,0.097622027534418,799,0.14017521902378,0,0.0600750938673342,0,0.799749687108886,0.762202753441802,1,1,759,48854,NA,FALSE,0
406260,"Bisbee",2009,0,1,23.646960865945,10.6577851790175,91.2572855953372,0,TRUE,34120,635,0.333897667419112,2605,14.5182842686293,0.010158201498751,0.0516236469608659,0.470774354704413,0.112739383846794,0.349875104079933,0.529225645295587,0.0208159866777685,0.0699417152373022,0.306577851790175,0,0.238967527060783,0.859283930058285,6005,0,0.0772251308900524,0.170157068062827,764,0.0130890052356021,0,0.0287958115183246,0,0.880890052356021,0.75261780104712,0.606418318290527,0.639057487710877,385.075632114484,21804.6414806951,NA,FALSE,0
406260,"Bisbee",2010,1,1,39.5450568678915,7.3490813648294,99.7375328083989,0,TRUE,35524,643,0.324818235409707,2465,14.4096414728682,0.0120734908136483,0.0409448818897638,0.46071741032371,0.113560804899388,0.386176727909011,0.539282589676291,0.0236220472440945,0.0640419947506562,0.286264216972878,0,0.302187226596675,0.870166229221347,5715,0,0.0410132689987937,0.224366706875754,829,0,0,0.0446320868516285,0,0.914354644149578,0.734620024125452,0.61125750719668,0.639224163352386,393.038577127465,22707.7991789301,NA,FALSE,0
406260,"Bisbee",2011,0,1,39.00458877515,4.94175785386516,91.069537592658,0,TRUE,36654,653,0.338915318744053,2643,14.5787851107559,0.0176491351923756,0.0428873985174726,0.496470172961525,0.0907165548888104,0.336745499470526,0.503529827038475,0.0333568655135898,0.0593010942463819,0.31062477938581,0,0.303388633956936,0.85951288386869,5666,0,0.029445073612684,0.172140430351076,883,0.00792751981879955,0.0317100792751982,0.0385050962627407,0,0.892412231030578,0.758776896942242,0.626364446695859,0.651701758299806,409.015983692396,23887.4762487211,NA,FALSE,0
406260,"Bisbee",2012,0,1,32.7311751028439,1.07315328206045,89.4294401717045,0.357717760686818,TRUE,32183,673,0.378983967548773,2528,14.3709332700071,0.0107315328206045,0.0316580218207834,0.500983723841889,0.0742264353425148,0.387766052584511,0.499016276158111,0.0211053478805223,0.0842425326417457,0.295296011446968,0.00447147200858523,0.332319799678054,0.873189053836523,5591,0,0.0182440136830103,0.273660205245154,877,0.0535917901938426,0.023945267958951,0.0775370581527936,0,0.826681870011402,0.659064994298746,0.643190796042922,0.665789696368266,432.867405736886,21427.1097982199,NA,FALSE,0
406260,"Bisbee",2013,0,1,37.0437624841111,2.90539313600872,105.683675322317,0,TRUE,33038,677,0.374927113702624,2602,14.4400047427081,0.0192482295260577,0.0368621754131106,0.491011439985473,0.0653713455601961,0.393136008716179,0.508988560014527,0.0197929907390594,0.0955147993462865,0.292355184310877,0.00381332849101144,0.365534773924097,0.858362084619575,5507,0.032258064516129,0.0141129032258065,0.254032258064516,992,0.0473790322580645,0.0231854838709677,0.0836693548387097,0,0.799395161290323,0.650201612903226,0.661675669620025,0.682672656732799,447.954428332757,22554.1392331382,NA,FALSE,0
406260,"Bisbee",2014,9,1,6.94063926940639,1.46118721461187,21.5525114155251,0,TRUE,33722,652,0.391194724592708,2685,14.4105739461777,0.0178995433789954,0.0308675799086758,0.482374429223744,0.0695890410958904,0.390867579908676,0.517625570776256,0.0157077625570776,0.0915068493150685,0.31324200913242,0.0045662100456621,0.361278538812785,0.87689497716895,5475,0.0309278350515464,0,0.285567010309278,970,0.0494845360824742,0.0268041237113402,0.0938144329896907,0,0.798969072164949,0.632989690721649,0.684047481040219,0.70259424225407,445.998957638223,23692.8830372918,NA,FALSE,0
406260,"Bisbee",2015,12,1,0,0,0,0,TRUE,31010,654,0.417330483776957,2630,14.4419841662543,0.0184672206832872,0.0336103416435826,0.504709141274238,0.0712834718374885,0.401477377654663,0.495290858725762,0.0105263157894737,0.119852262234534,0.310987996306556,0.00572483841181902,0.356971375807941,0.853000923361034,5415,0.0264270613107822,0,0.291754756871036,946,0.0570824524312896,0.0285412262156448,0.144820295983087,0,0.743128964059197,0.628964059196617,0.709205418332903,0.725113403542242,463.820343589719,22485.7666438449,NA,FALSE,0
406260,"Bisbee",2016,12,1,0,0,0,0,TRUE,31134,652,0.412356889064351,2649,14.2479452054795,0.0176360225140713,0.0302063789868668,0.49155722326454,0.0909943714821764,0.381238273921201,0.50844277673546,0.00600375234521576,0.0868667917448405,0.332270168855535,0.00544090056285178,0.333771106941839,0.896998123827392,5330,0.0261958997722096,0,0.290432801822323,878,0.0580865603644647,0.0136674259681093,0.12870159453303,0,0.773348519362187,0.644646924829157,0.73728830070676,0.751491746991505,480.711972060808,23396.9440508335,NA,FALSE,0
406260,"Bisbee",2017,0,1,0,0,0,0,TRUE,35045,713,0.369209265175719,2618,14.3632051922117,0.00950389659760502,0.0231895076981562,0.494392701007413,0.0982702908192359,0.326173731229804,0.505607298992587,0.00627257175441931,0.0750807831210796,0.335677627827409,0,0.31762022429196,0.907432047139327,5261,0.0293427230046948,0,0.226525821596244,852,0.0129107981220657,0.0211267605633803,0.104460093896714,0,0.832159624413146,0.710093896713615,0.764489559334252,0.775498167850064,545.081055805322,27177.3332923055,NA,FALSE,0
